tweet_id,timestamp,source,text,rating_numerator,rating_denominator,name,dog_stage,jpg_url,p1,p2,p3,favorites,retweets,followers,retweeted_status
802600418706604034,2016-11-26 19:50:26,http://vine.co,This is Bailey. She has mastered the head tilt. 11/10 rather h*ckin adorable https://t.co/urhl90ZE1O,11,10,Bailey,None ,,,,,7938,1714,3200897,Original tweet
802572683846291456,2016-11-26 18:00:13,http://twitter.com/download/iphone,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming. 12/10 would pet with caution https://t.co/EFfLCP7oQv,12,10,Winnie,None ,https://pbs.twimg.com/media/CyNPmJgXcAECPuB.jpg,golden retriever,Labrador retriever,cocker spaniel,9959,2926,3200897,Original tweet
802323869084381190,2016-11-26 01:31:31,http://twitter.com/download/iphone,This is Severus. He's here to fix your cable. Looks like he succeeded. Even offered to pupgrade your plan. 13/10 h*ckin helpful https://t.co/aX4brLLpWZ,13,10,Severus,None ,https://pbs.twimg.com/media/CyJtSmDUAAA2F9x.jpg,home theater,television,entertainment center,18124,6808,3200898,Original tweet
802265048156610565,2016-11-25 21:37:47,http://twitter.com/download/iphone,"Like doggo, like pupper version 2. Both 11/10 https://t.co/9IxWAXFqze",11,10,None,doggoNonepupperNone,https://pbs.twimg.com/media/CyI3zXgWEAACQfB.jpg,Labrador retriever,beagle,Rhodesian ridgeback,7039,1573,3200898,Original tweet
802239329049477120,2016-11-25 19:55:35,http://twitter.com/download/iphone,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today. 12/10 what a puppo https://t.co/5oWrHCWg87,12,10,Loki,puppo,https://pbs.twimg.com/media/CyIgaTEVEAA-9zS.jpg,Eskimo dog,Siberian husky,malamute,10132,3040,3200898,Original tweet
801958328846974976,2016-11-25 01:18:59,http://twitter.com/download/iphone,This is Ronnie. He hopes you're having a great day. Nifty tongue slip. 12/10 would pat head approvingly https://t.co/4fY2bsAm65,12,10,Ronnie,None ,https://pbs.twimg.com/media/CyEg2AXUsAA1Qpf.jpg,Staffordshire bullterrier,American Staffordshire terrier,Labrador retriever,8608,1992,3200898,Original tweet
801854953262350336,2016-11-24 18:28:13,http://twitter.com/download/iphone,.@NBCSports OMG THE TINY HAT I'M GOING TO HAVE TO SAY 11/10 NBC,11,10,None,None ,,,,,1958,275,3200898,Original tweet
801538201127157760,2016-11-23 21:29:33,http://twitter.com/download/iphone,This is Wallace. He'll be your chau-fur this evening. 12/10 eyes on the road Wallace https://t.co/p1RD39XjUe,12,10,Wallace,None ,https://pbs.twimg.com/media/Cx-itFWWIAAZu7l.jpg,Pembroke,Cardigan,Shetland sheepdog,9141,2391,3200898,Original tweet
801285448605831168,2016-11-23 04:45:12,http://twitter.com/download/iphone,oh h*ck 10/10 https://t.co/bC69RrW559,10,10,None,None ,https://pbs.twimg.com/media/Cx683NPUAAAjyU4.jpg,minivan,beach wagon,convertible,6802,960,3200898,Original tweet
801167903437357056,2016-11-22 20:58:07,http://twitter.com/download/iphone,This is Milo. I would do terrible things for Milo. 13/10 https://t.co/R6wJyC2Tey,13,10,Milo,None ,,,,,27386,6961,3200898,Original tweet
801115127852503040,2016-11-22 17:28:25,http://twitter.com/download/iphone,This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's fine https://t.co/55Dqe0SJNj,12,10,Bones,doggoNonepupperNone,https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg,dalmatian,English setter,bluetick,8992,2429,3200898,Original tweet
800859414831898624,2016-11-22 00:32:18,http://twitter.com/download/iphone,@SkyWilliams doggo simply protecting you from evil that which you cannot see. 11/10 would give extra pets,11,10,None,doggo,,,,,778,113,3200898,Original tweet
800751577355128832,2016-11-21 17:23:47,http://twitter.com/download/iphone,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10 https://t.co/4UwCTW3lXG,12,10,Mauve,None ,https://pbs.twimg.com/media/CxzXOyBW8AEu_Oi.jpg,cocker spaniel,miniature poodle,toy poodle,11701,3214,3200898,Original tweet
800513324630806528,2016-11-21 01:37:04,http://twitter.com/download/iphone,This is Chef. Chef loves everyone and wants everyone to love each other. 11/10 https://t.co/ILHGs0e6Dm,11,10,Chef,None ,https://pbs.twimg.com/media/Cxv-nkJUoAAhzMt.jpg,Pembroke,Cardigan,Chihuahua,14685,3495,3200898,Original tweet
800459316964663297,2016-11-20 22:02:27,http://twitter.com/download/iphone,Here's a very sleepy pupper. Appears to be portable as h*ck. 12/10 would snug intensely https://t.co/61sX7pW5Ca,12,10,None,pupper,https://pbs.twimg.com/media/CxvNfrhWQAA2hKM.jpg,teddy,ice bear,Christmas stocking,10538,2489,3200898,Original tweet
800388270626521089,2016-11-20 17:20:08,http://twitter.com/download/iphone,This is Doc. He takes time out of every day to worship our plant overlords. 12/10 quite the floofer https://t.co/azMneS6Ly5,12,10,Doc,floofer,https://pbs.twimg.com/media/CxuM3oZW8AEhO5z.jpg,golden retriever,Pembroke,collie,12456,3265,3200898,Original tweet
800141422401830912,2016-11-20 00:59:15,http://twitter.com/download/iphone,This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 https://t.co/pbKOesr8Tg,13,10,Peaches,None ,,,,,17092,2980,3200898,Original tweet
800018252395122689,2016-11-19 16:49:49,http://twitter.com/download/iphone,Here's a doggo doin a struggle. 11/10 much determined https://t.co/gQqRBfkX4I,11,10,None,doggo,https://pbs.twimg.com/ext_tw_video_thumb/800018199223959552/pu/img/3Qp73edtkZO-qWPy.jpg,vacuum,punching bag,barbell,31768,15351,3200898,Original tweet
799757965289017345,2016-11-18 23:35:32,http://twitter.com/download/iphone,This is Sobe. She's a h*ckin happy doggo. Only one leg tho. Must have good balance. 13/10 would smile back https://t.co/OiH8PaOxB1,13,10,Sobe,doggo,https://pbs.twimg.com/media/CxlPnoSUcAEXf1i.jpg,Border collie,collie,Shetland sheepdog,9390,2506,3200898,Original tweet
799422933579902976,2016-11-18 01:24:14,http://twitter.com/download/iphone,This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets. 12/10 would hug softly https://t.co/bpLuQuxzHZ,12,10,Longfellow,None ,https://pbs.twimg.com/media/Cxge6AdUQAAvXLB.jpg,miniature pinscher,redbone,toy terrier,8965,2213,3200898,Original tweet
799297110730567681,2016-11-17 17:04:16,http://twitter.com/download/iphone,This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still 11/10 would pet https://t.co/YDtZcAiMAf,11,10,Jeffrey,None ,https://pbs.twimg.com/media/CxeseRgUoAM_SQK.jpg,malamute,Siberian husky,Eskimo dog,11065,3227,3200898,Original tweet
799063482566066176,2016-11-17 01:35:54,http://twitter.com/download/iphone,This is Mister. He only wears the most fashionable af headwear. 11/10 h*ckin stylish https://t.co/BXJFKOVnJm,11,10,Mister,None ,https://pbs.twimg.com/media/CxbX_n2WIAAHaLS.jpg,Norfolk terrier,Norwich terrier,Australian terrier,9058,2863,3200898,Original tweet
798933969379225600,2016-11-16 17:01:16,http://twitter.com/download/iphone,This is Iroh. He's in a predicament. 12/10 someone help him https://t.co/KJAKO2kXsL,12,10,Iroh,None ,https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg,Siberian husky,Eskimo dog,malamute,14712,5203,3200898,Original tweet
798925684722855936,2016-11-16 16:28:21,http://twitter.com/download/iphone,This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too. 11/10 I stand with Shadow https://t.co/8yvpacwBcu,11,10,Shadow,None ,https://pbs.twimg.com/media/CxZaqh_WQAA7lY3.jpg,West Highland white terrier,cairn,Norfolk terrier,8246,1663,3200898,Original tweet
798209839306514432,2016-11-14 17:03:50,http://twitter.com/download/iphone,This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. 13/10 https://t.co/jG1PAFkB81,13,10,Cooper,None ,https://pbs.twimg.com/media/CxPPnCYWIAAo_ao.jpg,Pekinese,Shih-Tzu,Pomeranian,11548,2954,3200900,Original tweet
797971864723324932,2016-11-14 01:18:12,http://twitter.com/download/iphone,Here's a helicopter pupper. He takes off at random. H*ckin hard to control. 12/10 rare af https://t.co/GRWPgNKt2z,12,10,None,pupper,https://pbs.twimg.com/media/CxL3IWeVEAAAIE2.jpg,American Staffordshire terrier,Chihuahua,Staffordshire bullterrier,13018,3652,3200900,Original tweet
797545162159308800,2016-11-12 21:02:38,http://twitter.com/download/iphone,This is Cassie. She steals things. Guilt increases slightly each time. 12/10 would forgive almost immediately https://t.co/Ia19irLwyB,12,10,Cassie,None ,https://pbs.twimg.com/media/CxFzFAAUAAA5C9z.jpg,Pembroke,Cardigan,papillon,16198,5656,3200900,Original tweet
797236660651966464,2016-11-12 00:36:46,http://twitter.com/download/iphone,This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser https://t.co/6kqsAjJNhi,12,10,Pancake,None ,https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg,collie,Border collie,kelpie,22328,7726,3200900,Original tweet
797165961484890113,2016-11-11 19:55:50,http://twitter.com/download/iphone,@JODYHiGHROLLER it may be an 11/10 but what do I know 😉,11,10,None,None ,,,,,256,32,3200900,Original tweet
796865951799083009,2016-11-11 00:03:42,http://twitter.com/download/iphone,This is Tyr. He's just checking on you. Nifty af tongue slip. 12/10 would absolutely pet https://t.co/Jgnuiyvq06,12,10,Tyr,None ,https://pbs.twimg.com/media/Cw8JWZ2UsAAJOZ6.jpg,Cardigan,Boston bull,Pembroke,8564,2198,3200900,Original tweet
796759840936919040,2016-11-10 17:02:03,http://twitter.com/download/iphone,Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. 11/10 would help fill up https://t.co/6hx7ur6sNI,11,10,Romeo,None ,https://pbs.twimg.com/media/Cw6o1JQXcAAtP78.jpg,American Staffordshire terrier,Staffordshire bullterrier,Weimaraner,13256,3562,3200900,Original tweet
796484825502875648,2016-11-09 22:49:15,http://twitter.com/download/iphone,Here's a sleepy doggo that requested some assistance. 12/10 would carry everywhere https://t.co/bvkkqOjNDV,12,10,None,doggo,https://pbs.twimg.com/media/Cw2uty8VQAAB0pL.jpg,cocker spaniel,seat belt,Australian terrier,8472,2042,3200900,Original tweet
796387464403357696,2016-11-09 16:22:22,http://twitter.com/download/iphone,This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred. 12/10 would snug well https://t.co/cVLUasbKA5,12,10,Snicku,None ,https://pbs.twimg.com/media/Cw1WKu1UQAAvWsu.jpg,Pekinese,Pomeranian,Siamese cat,12334,4861,3200900,Original tweet
796149749086875649,2016-11-09 00:37:46,http://twitter.com/download/iphone,This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby https://t.co/y5KarNXWXt,11,10,Ruby,None ,,,,,36177,16628,3200900,Original tweet
796125600683540480,2016-11-08 23:01:49,http://twitter.com/download/iphone,"#ImWithThor 13/10
https://t.co/a18mzkhTf6",13,10,None,None ,,,,,5511,2079,3200900,Original tweet
796116448414461957,2016-11-08 22:25:27,http://twitter.com/download/iphone,I didn't believe it at first but now I can see that voter fraud is a serious h*ckin issue. 11/10 https://t.co/7i0bDMbrVN,11,10,None,None ,https://pbs.twimg.com/media/CwxfrguUUAA1cbl.jpg,Cardigan,Pembroke,papillon,10139,2813,3200900,Original tweet
796080075804475393,2016-11-08 20:00:55,http://twitter.com/download/iphone,This is Yogi. He's 98% floof. Snuggable af. 12/10 https://t.co/opoXKxmfFm,12,10,Yogi,None ,https://pbs.twimg.com/media/Cww-msrXcAAxm3K.jpg,chow,Tibetan mastiff,gibbon,9469,2703,3200900,Original tweet
796031486298386433,2016-11-08 16:47:50,http://twitter.com/download/iphone,This is Daisy. She's here to make your day better. 13/10 mission h*ckin successful https://t.co/PbgvuD0qIL,13,10,Daisy,None ,https://pbs.twimg.com/media/CwwSaWJWIAASuoY.jpg,golden retriever,Labrador retriever,doormat,12071,4284,3200900,Original tweet
795464331001561088,2016-11-07 03:14:10,http://twitter.com/download/iphone,Elder doggo does a splash. Both 13/10 incredible stuff https://t.co/gBUDjdEcqz,13,10,None,doggo,https://pbs.twimg.com/ext_tw_video_thumb/795464066940764160/pu/img/jPkMMQXdydb7CqFX.jpg,golden retriever,Chesapeake Bay retriever,soft-coated wheaten terrier,55683,27728,3200900,Original tweet
795400264262053889,2016-11-06 22:59:35,http://twitter.com/download/iphone,This is Brody. He's trying to make the same face as the football. 12/10 https://t.co/2H4MfOGlpQ,12,10,Brody,None ,https://pbs.twimg.com/media/CwnUUGTWIAE8sFR.jpg,golden retriever,Labrador retriever,tennis ball,11270,3323,3200900,Original tweet
795076730285391872,2016-11-06 01:33:58,http://twitter.com/download/iphone,This is Bailey. She loves going down slides but is very bad at it. Still 11/10 https://t.co/ivPWhspN3E,11,10,Bailey,None ,,,,,18139,6288,3200900,Original tweet
794926597468000259,2016-11-05 15:37:24,http://twitter.com/download/iphone,This is Mack. He's rather h*ckin sleepy. Exceptional ears. 12/10 would boop https://t.co/XRPvTPF0VH,12,10,Mack,None ,https://pbs.twimg.com/media/CwglhZVXgAAc3_w.jpg,teddy,bath towel,toy poodle,11492,2697,3200900,Original tweet
794332329137291264,2016-11-04 00:15:59,http://twitter.com/download/iphone,This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*ckin floofy https://t.co/SIQbb8c3AU,12,10,Nimbus,None ,https://pbs.twimg.com/media/CwYJBiHXgAQlvrh.jpg,Samoyed,malamute,Great Pyrenees,10686,3088,3200900,Original tweet
794205286408003585,2016-11-03 15:51:10,http://twitter.com/download/iphone,This is Laika. She was a space pupper. The first space pupper actually. Orbited earth like a h*ckin boss. 14/10 hero af https://t.co/trSjgY3h4g,14,10,Laika,pupper,https://pbs.twimg.com/media/CwWVe_3WEAAHAvx.jpg,pedestal,fountain,brass,10314,3895,3200900,Original tweet
793962221541933056,2016-11-02 23:45:19,http://twitter.com/download/iphone,This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly https://t.co/xIfrsMNLBR,12,10,Maximus,None ,,,,,18910,5711,3200900,Original tweet
793845145112371200,2016-11-02 16:00:06,http://twitter.com/download/iphone,This is Clark. He was just caught wearing pants. 13/10 game-changing af https://t.co/2Xo19aPrG5,13,10,Clark,None ,https://pbs.twimg.com/media/CwRN8H6WgAASe4X.jpg,Old English sheepdog,Bedlington terrier,Kerry blue terrier,10295,2187,3200900,Original tweet
793601777308463104,2016-11-01 23:53:02,http://twitter.com/download/iphone,This is Dobby. I can't stop looking at her feet. 12/10 would absolutely snug https://t.co/LhzPWv6rTv,12,10,Dobby,None ,https://pbs.twimg.com/media/CwNwmxvXEAEJ54Z.jpg,miniature pinscher,Chihuahua,toy terrier,8926,1908,3200900,Original tweet
793500921481273345,2016-11-01 17:12:16,http://twitter.com/download/iphone,This is Fiona. She's an extremely mediocre copilot. Very distracting. Wink makes up for all the missed turns. 12/10 https://t.co/aF5MmpvPqN,12,10,Fiona,None ,https://pbs.twimg.com/media/CwMU34YWIAAz1nU.jpg,golden retriever,Labrador retriever,Chesapeake Bay retriever,11953,2786,3200900,Original tweet
793286476301799424,2016-11-01 03:00:09,http://twitter.com/download/iphone,This is Moreton. He's the Good Boy Who Lived. 13/10 magical as h*ck https://t.co/rLHGx3VAF3,13,10,Moreton,None ,,,,,27597,10723,3200900,Original tweet
793271401113350145,2016-11-01 02:00:14,http://twitter.com/download/iphone,Meet Dave. It's his favorite day of the year. He gets to fulfill his dream of being a dinosaur. 12/10 inspirational af https://t.co/MgQSdfZGPN,12,10,Dave,None ,https://pbs.twimg.com/media/CwJEIKTWYAAvL-T.jpg,Siberian husky,Eskimo dog,Pembroke,9677,2763,3200900,Original tweet
793256262322548741,2016-11-01 01:00:05,http://twitter.com/download/iphone,Oh h*ck look at this spookling right here. Fright level off the charts. 12/10 sufficiently spooked https://t.co/BNy9IIJMb0,12,10,None,None ,https://pbs.twimg.com/media/CwI2XCvXEAEO8mc.jpg,basset,Walker hound,beagle,22350,9714,3200901,Original tweet
793241302385262592,2016-11-01 00:00:38,http://twitter.com/download/iphone,This is Tucker. He's out here bustin h*ckin ghosts. 13/10 dedicated af https://t.co/Ap477GhwXt,13,10,Tucker,None ,https://pbs.twimg.com/media/CwIougTWcAAMLyq.jpg,golden retriever,Labrador retriever,cocker spaniel,11780,3812,3200901,Original tweet
793226087023144960,2016-10-31 23:00:11,http://twitter.com/download/iphone,"This is Juno. She spooked me up real good, but only to get my attention. Above average handwriting for a dog I think. 11/10 https://t.co/hFxxBCWlwj",11,10,Juno,None ,https://pbs.twimg.com/media/CwIa5CjW8AErZgL.jpg,wire-haired fox terrier,Lakeland terrier,English springer,11001,3338,3200901,Original tweet
793210959003287553,2016-10-31 22:00:04,http://twitter.com/download/iphone,This is Maude. She's the h*ckin happiest wasp you've ever seen. 10/10 would pet with caution https://t.co/etL8FHBrh8,10,10,Maude,None ,https://pbs.twimg.com/media/CwINKJeW8AYHVkn.jpg,doormat,French bulldog,Boston bull,9997,3301,3200901,Original tweet
793195938047070209,2016-10-31 21:00:23,http://twitter.com/download/iphone,Say hello to Lily. She's pupset that her costume doesn't fit as well as last year. 12/10 poor puppo https://t.co/YSi6K1firY,12,10,Lily,puppo,https://pbs.twimg.com/media/CwH_foYWgAEvTyI.jpg,Labrador retriever,golden retriever,Chihuahua,17063,6547,3200901,Original tweet
793180763617361921,2016-10-31 20:00:05,http://twitter.com/download/iphone,This is Newt. He's a strawberry. 11/10 https://t.co/2VhmlwxA1Q,11,10,Newt,None ,https://pbs.twimg.com/media/CwHxsdYVMAAqGCJ.jpg,Lakeland terrier,Irish terrier,Airedale,7740,2310,3200901,Original tweet
793165685325201412,2016-10-31 19:00:10,http://twitter.com/download/iphone,This is Benji. He's Air Bud. It's a low effort costume but he pulls it off rather h*ckin well. 12/10 would happily get dunked on https://t.co/IbzT7DJvBo,12,10,Benji,None ,https://pbs.twimg.com/media/CwHj-jGWAAAnsny.jpg,golden retriever,Labrador retriever,doormat,10478,3238,3200901,Original tweet
793150605191548928,2016-10-31 18:00:14,http://twitter.com/download/iphone,This is Nida. She's a free elf. Waited so long for this day. 11/10 https://t.co/3lE8Izgmkf,11,10,Nida,None ,https://pbs.twimg.com/media/CwHWOZ7W8AAHv8S.jpg,Italian greyhound,bluetick,standard poodle,6909,1984,3200901,Original tweet
793135492858580992,2016-10-31 17:00:11,http://twitter.com/download/iphone,Your favorite squad is looking extra h*ckin spooky today. 13/10 for all https://t.co/PrgvOyPtDT,13,10,None,None ,https://pbs.twimg.com/media/CwHIg61WIAApnEV.jpg,bakery,saltshaker,teddy,7214,2893,3200901,Original tweet
793120401413079041,2016-10-31 16:00:13,http://twitter.com/download/iphone,"This is Robin. She's desperately trying to do me a frighten, but her tongue drastically decreases her spook value. Still 11/10 great effort https://t.co/sxMrsOZ8zb",11,10,Robin,None ,https://pbs.twimg.com/media/CwG6zDfWcAA8jBD.jpg,Labrador retriever,golden retriever,kuvasz,14202,4551,3200901,Original tweet
792913359805018113,2016-10-31 02:17:31,http://twitter.com/download/iphone,Here is a perfect example of someone who has their priorities in order. 13/10 for both owner and Forrest https://t.co/LRyMrU7Wfq,13,10,None,None ,https://pbs.twimg.com/media/CwD-eCLWIAA6v0B.jpg,web site,lighter,switch,16063,4715,3200901,Original tweet
792883833364439040,2016-10-31 00:20:11,http://twitter.com/download/iphone,This is Bailey. She's rather h*ckin hype for Halloween tomorrow. Carved those pupkins herself. 12/10 https://t.co/v17mFm0Ftz,12,10,Bailey,None ,https://pbs.twimg.com/media/CwDjoH3WAAIniIs.jpg,jack-o'-lantern,basketball,standard poodle,12666,4964,3200901,Original tweet
792773781206999040,2016-10-30 17:02:53,http://twitter.com/download/iphone,This is Monster. Not an actual monster tho. He's showing you his tongue. Very impressive Monster. 12/10 would snug https://t.co/RhaPExuxJL,12,10,Monster,None ,https://pbs.twimg.com/media/CwB_i-zXEAEiP29.jpg,Yorkshire terrier,silky terrier,Australian terrier,8209,1963,3200901,Original tweet
792394556390137856,2016-10-29 15:55:58,http://twitter.com/download/iphone,Meet BeBe. She rocks the messy bun of your dreams. H*ckin flawless. 12/10 would watch her tutorial https://t.co/of0pFNBIl8,12,10,BeBe,None ,https://pbs.twimg.com/media/Cv8moW9W8AIHOxR.jpg,cocker spaniel,Irish setter,miniature poodle,15128,4998,3200901,Original tweet
792050063153438720,2016-10-28 17:07:05,http://twitter.com/download/iphone,This is Remus. He's a mop that came to life. Can't see anything. Constantly trips over himself. Still a very good dog. 11/10 https://t.co/S3f1SYylzu,11,10,Remus,None ,https://pbs.twimg.com/media/Cv3tU38WcAASFas.jpg,komondor,swab,Tibetan terrier,8029,2088,3200901,Original tweet
791774931465953280,2016-10-27 22:53:48,http://vine.co,Vine will be deeply missed. This was by far my favorite one. 14/10 https://t.co/roqIxCvEB3,14,10,None,None ,,,,,37818,21156,3200901,Original tweet
791672322847637504,2016-10-27 16:06:04,http://twitter.com/download/iphone,When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 https://t.co/O5IUmRHRIh,13,10,None,None ,,,,,13129,3661,3200901,Original tweet
791406955684368384,2016-10-26 22:31:36,http://twitter.com/download/iphone,Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all the pets https://t.co/Zcw9Sccctc,12,10,Levi,None ,https://pbs.twimg.com/media/CvukbEkWAAAV-69.jpg,Pembroke,Cardigan,basenji,14670,4797,3200901,Original tweet
791312159183634433,2016-10-26 16:14:55,http://twitter.com/download/iphone,This is Mabel. She's super h*ckin smol. Portable af. Comes with the smol shoe. 12/10 would keep in frocket https://t.co/GGJvxYt3xK,12,10,Mabel,None ,https://pbs.twimg.com/media/CvtONV4WAAAQ3Rn.jpg,miniature pinscher,toy terrier,Doberman,9841,2963,3200901,Original tweet
790987426131050500,2016-10-25 18:44:32,http://twitter.com/download/iphone,This is Misty. She has a cowboy hat on her nose. 12/10 https://t.co/Eno0mypHIr,12,10,Misty,None ,https://pbs.twimg.com/media/Cvom3ZJXEAE29TD.jpg,cocker spaniel,flat-coated retriever,Newfoundland,11089,2483,3200901,Original tweet
790946055508652032,2016-10-25 16:00:09,http://twitter.com/download/iphone,This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af https://t.co/dgvTPZ9tgI,12,10,Betty,puppo,,,,,18601,5496,3200901,Original tweet
790698755171364864,2016-10-24 23:37:28,http://twitter.com/download/iphone,This is Mosby. He appears to be rather h*ckin snuggable af. 12/10 keep it up Mosby https://t.co/IiiBq460I7,12,10,Mosby,None ,https://pbs.twimg.com/media/CvkgUjbUsAEvo7l.jpg,Bernese mountain dog,EntleBucher,Appenzeller,9158,2203,3200901,Original tweet
790581949425475584,2016-10-24 15:53:19,http://twitter.com/download/iphone,This is Duke. He sneaks into the fridge sometimes. It's his safe place. 11/10 would give little jacket if necessary https://t.co/Fd5WFDTMH4,11,10,Duke,None ,https://pbs.twimg.com/media/Cvi2FiKWgAAif1u.jpg,refrigerator,malinois,kelpie,22473,8183,3200901,Original tweet
790337589677002753,2016-10-23 23:42:19,http://twitter.com/download/iphone,Meet Maggie. She can hear your cells divide. 12/10 can also probably fly https://t.co/ovE2hqXryV,12,10,Maggie,None ,https://pbs.twimg.com/media/CvfX2AnWYAAQTay.jpg,Pembroke,Cardigan,toy terrier,8740,2167,3200901,Original tweet
790277117346975746,2016-10-23 19:42:02,http://twitter.com/download/iphone,This is Bruce. He never backs down from a challenge. 11/10 you got this Bruce https://t.co/aI7umZHIq7,11,10,Bruce,None ,,,,,14081,3732,3200901,Original tweet
789986466051088384,2016-10-23 00:27:05,http://twitter.com/download/iphone,This is Happy. He's a bathtub reviewer. Seems to be pleased with this one. 12/10 https://t.co/Ln89R4FP7v,12,10,Happy,None ,,,,,10369,2704,3200901,Original tweet
789903600034189313,2016-10-22 18:57:48,http://vine.co,This is Ralphy. His dreams were just shattered. Poor pupper. 13/10 it'll be ok Ralphy https://t.co/P0kSN6rT6H,13,10,Ralphy,pupper,,,,,11673,4858,3200901,Original tweet
789628658055020548,2016-10-22 00:45:17,http://twitter.com/download/iphone,This is Eli. He can fly. 13/10 magical af https://t.co/huPSJJ7FDI,13,10,Eli,None ,https://pbs.twimg.com/media/CvVTEnPXYAAWLyL.jpg,chow,cougar,Pomeranian,8448,2080,3200901,Original tweet
789599242079838210,2016-10-21 22:48:24,http://twitter.com/download/iphone,This is Brownie. She's wearing a Halloween themed onesie. 12/10 festive af https://t.co/0R4meWXFOx,12,10,Brownie,None ,https://pbs.twimg.com/media/CvU4UZpXgAE1pAV.jpg,Chesapeake Bay retriever,beagle,Labrador retriever,7620,2279,3200901,Original tweet
789530877013393408,2016-10-21 18:16:44,http://twitter.com/download/iphone,This is Rizzy. She smiles a lot. 12/10 contagious af https://t.co/TU4sZogVIq,12,10,Rizzy,None ,,,,,13188,3942,3200901,Original tweet
789314372632018944,2016-10-21 03:56:25,http://twitter.com/download/iphone,"HE WAS JUST A LIL SLEEPY FROM BEING SUCH A GOOD DOGGI ALL THE TIME MISTAKES HAPPEN 13/10
https://t.co/G2ms0A5jWM",13,10,None,None ,,,,,9615,2666,3200901,Original tweet
789268448748703744,2016-10-21 00:53:56,http://twitter.com/download/iphone,This is Stella. She's happier than I will ever be. 10/10 would trade lives with https://t.co/JSs2bfDtTS,10,10,Stella,None ,https://pbs.twimg.com/media/CvQLdotWcAAZn86.jpg,malamute,Siberian husky,Eskimo dog,10196,3014,3200901,Original tweet
789137962068021249,2016-10-20 16:15:26,http://twitter.com/download/iphone,This is Bo. He's a West Congolese Bugaboop Snuggle. Rather exotic. Master of the head tilt. 12/10 would pay to pet https://t.co/2jwxxtNzoN,12,10,Bo,None ,https://pbs.twimg.com/media/CvOUw8vWYAAzJDq.jpg,Chihuahua,Pekinese,Pembroke,10875,3244,3200901,Original tweet
788908386943430656,2016-10-20 01:03:11,http://twitter.com/download/iphone,"This is Lucy. She destroyed not one, but two remotes trying to turn off the debate. 11/10 relatable af https://t.co/3BXh073tDm",11,10,Lucy,None ,https://pbs.twimg.com/media/CvLD-mbWYAAFI8w.jpg,remote control,oscilloscope,golden retriever,30653,14409,3200901,Original tweet
788765914992902144,2016-10-19 15:37:03,http://twitter.com/download/iphone,This is Butter. She can have whatever she wants forever. 12/10 would hug softly https://t.co/x5gXRS1abq,12,10,Butter,None ,,,,,30658,12014,3200901,Original tweet
788412144018661376,2016-10-18 16:11:17,http://twitter.com/download/iphone,This is Dexter. He breaks hearts for a living. 11/10 h*ckin handsome af https://t.co/4DhSsC1W7S,11,10,Dexter,None ,https://pbs.twimg.com/media/CvEAqQoWgAADj5K.jpg,golden retriever,Labrador retriever,Brittany spaniel,16060,5990,3200901,Original tweet
788178268662984705,2016-10-18 00:41:57,http://twitter.com/download/iphone,Atlas is back and this time he's got doggles. Still 13/10 solarly conscious af https://t.co/s7MgFWDySc,13,10,None,None ,https://pbs.twimg.com/media/CvAr88kW8AEKNAO.jpg,Samoyed,Pomeranian,Arctic fox,8100,2488,3200901,Original tweet
788150585577050112,2016-10-17 22:51:57,http://twitter.com/download/iphone,This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats https://t.co/xosHjFzVXc,13,10,Leo,None ,https://pbs.twimg.com/media/CvASw6dWcAQmo3X.jpg,chow,Pomeranian,Chihuahua,6865,1510,3200901,Original tweet
788039637453406209,2016-10-17 15:31:05,http://twitter.com/download/iphone,Did... did they pick out that license plate? 12/10 for both https://t.co/lRmUUOxgbQ,12,10,None,None ,https://pbs.twimg.com/media/Cu-t20yWEAAFHXi.jpg,beach wagon,minivan,limousine,6867,1535,3200901,Original tweet
